Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,101.8511427620783,100.97870263586294,98.80460969777279,100.07723017413352,100.07723017413352,380850
2016-01-04,99.48069531741447,101.65184036383964,96.40529981773217,100.23327663566704,100.23327663566704,447802
2016-01-05,97.98571345149041,104.56720302726863,95.54890300060151,99.95302565109687,99.95302565109687,197853
2016-01-06,100.40872257090552,105.02624604451312,98.16597462803911,100.5812682683179,100.5812682683179,330018
2016-01-07,100.17359832399475,103.48790339791088,96.65121402747111,100.58109734995253,100.58109734995253,484440
2016-01-08,100.63928118480545,100.73165716149582,97.41313352980697,100.51734568713874,100.51734568713874,225418
2016-01-11,101.39783328763582,101.0265333430035,95.54677139661217,100.37675071113391,100.37675071113391,104994
2016-01-12,100.06336101139837,101.940281929158,100.59914793196835,101.0067465541181,101.0067465541181,493105
2016-01-13,101.77303532544907,105.38501100089813,99.79578890327436,101.36736375037941,101.36736375037941,463673
2016-01-14,102.99497213805228,106.10390018127777,97.5898973786186,101.90664693352262,101.90664693352262,373658
2016-01-15,100.81479136229655,102.08665784100563,100.87356357233496,101.94778107743187,101.94778107743187,322088
2016-01-18,104.15822637811907,105.35542494766588,100.45320834400194,102.55774884843076,102.55774884843076,276340
2016-01-19,101.64555809277465,105.27885839699366,99.52692410998758,102.45417731510331,102.45417731510331,145091
2016-01-20,104.13715951447156,104.27188829479468,101.50527803345788,102.78069200281752,102.78069200281752,317582
2016-01-21,101.83013488611034,103.3261255828687,99.55652500879792,103.27925092961515,103.27925092961515,437535
2016-01-22,101.84410568132735,107.0508803137163,100.99683314075097,103.46433709201968,103.46433709201968,181946
2016-01-25,102.28905396138387,105.35322130542724,99.52023810701411,103.94156951626549,103.94156951626549,306153
2016-01-26,102.85917341492647,104.89089461939224,102.49518648478296,104.55412358147235,104.55412358147235,393383
2016-01-27,106.41560782600904,105.05781854514805,102.51819796560346,104.82939549939653,104.82939549939653,299573
2016-01-28,105.8474872260502,106.65333718859158,102.26554223592228,105.50002832189303,105.50002832189303,180331
2016-01-29,106.54642732359208,108.58774809708788,105.65285692617688,105.9374214689085,105.9374214689085,404117
2016-02-01,105.71334000148956,107.13870532467766,101.33582507990104,105.78976173105421,105.78976173105421,150128
2016-02-02,106.11671445154768,111.18825330199446,102.71234724890446,106.13765618349062,106.13765618349062,386238
2016-02-03,108.77502142666572,108.12990981748916,104.00835062751962,106.79693601315884,106.79693601315884,499431
2016-02-04,106.51867611165738,111.1031523836582,104.82488257169341,107.34973490396314,107.34973490396314,257633
2016-02-05,107.69426108828247,110.82074515020325,103.07858602542728,107.27658966910944,107.27658966910944,144166
2016-02-08,107.64809987093851,108.77521896157728,104.5227581189285,107.21499285981317,107.21499285981317,328829
2016-02-09,107.70483896058616,111.76617741251987,104.42677366030512,107.46461786576162,107.46461786576162,436735
2016-02-10,107.00798766119506,109.44291687061248,107.71390887292422,107.94740593348125,107.94740593348125,264166
2016-02-11,109.65412774475985,112.42133449494968,103.96755981965477,108.58500134427709,108.58500134427709,271934
2016-02-12,109.9076494321408,112.27944290551487,103.23189768743357,108.54722974742583,108.54722974742583,270368
2016-02-15,108.76901324816447,112.44778973049597,108.34841088771196,108.57225381575739,108.57225381575739,206799
2016-02-16,106.933943904095,109.47235911359421,106.63082240203325,108.60553696696599,108.60553696696599,375715
2016-02-17,110.22773384561654,110.83919225869369,106.89403837724367,108.64509313297334,108.64509313297334,145823
2016-02-18,107.39488291590003,111.13894783093497,108.01403492940749,108.87289672530544,108.87289672530544,179144
2016-02-19,107.51515450865291,113.52253313278686,106.58541668733194,108.8859174902157,108.8859174902157,285487
2016-02-22,107.43345673677207,112.53548669343927,108.44929597857137,108.77509105348521,108.77509105348521,366595
2016-02-23,108.1721893120998,111.82267266391804,106.70098850672183,108.96531675704705,108.96531675704705,284436
2016-02-24,110.55153617465666,110.78013797264128,104.55798861231918,109.43088600645792,109.43088600645792,157829
2016-02-25,109.72314458716687,115.01898597071578,108.52434797428612,109.60729487917962,109.60729487917962,318416
2016-02-26,108.02024054508117,114.24096899329243,108.12392446782299,110.00621309013482,110.00621309013482,207728
2016-02-29,108.52098221726625,111.62760588915651,107.62029228967634,109.74054862689796,109.74054862689796,374758
2016-03-01,107.74732784586,112.2770822111273,106.28346085167226,109.81524438447897,109.81524438447897,176790
2016-03-02,110.16329966974644,113.6214212141853,107.4517974500063,109.74383806521791,109.74383806521791,347040
2016-03-03,111.91957291143532,114.02103755473625,106.18805325742912,110.02559903785072,110.02559903785072,134478
2016-03-04,110.475163817919,114.01728216222416,105.96835909392003,109.92045442259763,109.92045442259763,376019
2016-03-07,108.01083061444878,112.95599404606723,104.709299903892,109.71721228098146,109.71721228098146,198111
2016-03-08,110.386829652005,110.77366241920988,108.88195615343658,110.39771811187987,110.39771811187987,240286
2016-03-09,111.88018581297113,114.88396570493254,110.43314105203633,110.782903879603,110.782903879603,472189
2016-03-10,111.38340798136879,116.04006999982802,106.87831415367069,111.22153699823478,111.22153699823478,247244
2016-03-11,112.44212679535353,114.3271301957563,108.52152334865734,111.48508745117398,111.48508745117398,350804
2016-03-14,113.98900192736552,115.75892662512639,109.37476576325233,111.76568983887009,111.76568983887009,459992
2016-03-15,114.39493497727128,115.6929904580116,106.71845135034448,112.16866561585373,112.16866561585373,448345
2016-03-16,111.59988298346404,113.96479618014558,106.61238111509903,112.14747402700344,112.14747402700344,240984
2016-03-17,114.16300292125622,113.3748758769585,109.40160266276685,111.98939247684189,111.98939247684189,366148
2016-03-18,112.51986119270627,112.20666713635451,107.9705265168392,112.00810297800837,112.00810297800837,278673
2016-03-21,112.67230947266376,115.02467547681847,111.43497177106619,111.86431000166799,111.86431000166799,122251
2016-03-22,112.88007897078029,114.36887166431634,108.20505390339699,111.71941589179649,111.71941589179649,236361
2016-03-23,111.83947285245927,113.82434907704058,111.85056957077201,111.90195518630546,111.90195518630546,383486
2016-03-24,113.1409686587399,112.49473062171676,109.50910935376562,111.5697943220286,111.5697943220286,416153
2016-03-25,111.44003113075573,116.6531305082388,107.98895304868886,111.95865779945777,111.95865779945777,120363
2016-03-28,111.50561307661017,117.07911955071512,111.20651706468003,111.86891617576332,111.86891617576332,499368
2016-03-29,113.03566398057015,116.35944621232632,107.02764906827728,112.50823241109846,112.50823241109846,250941
2016-03-30,113.60222721422248,113.16335296863726,106.92670412478888,112.53618724872393,112.53618724872393,406439
2016-03-31,114.32470991398965,117.97961382302695,112.25138216693053,112.58891564278672,112.58891564278672,148821
2016-04-01,113.08358065022952,115.30487374648081,110.51408486366603,113.34967066091163,113.34967066091163,186226
2016-04-04,112.8509613352414,115.45780525222082,111.21527061448617,114.06227894584364,114.06227894584364,157112
2016-04-05,115.85012937906457,115.8183701015657,114.43598540491013,114.71046331377373,114.71046331377373,390194
2016-04-06,116.39178552755943,117.45835180724427,113.66107817024819,115.20303501768137,115.20303501768137,480034
2016-04-07,113.9918168220946,116.25591349967067,111.5236848053276,114.86837209765548,114.86837209765548,415474
2016-04-08,114.88934268132905,120.01847570633514,113.8304335976102,114.9213084025851,114.9213084025851,314385
2016-04-11,113.63060516842604,116.54106873376554,114.91312253652823,115.01490057210813,115.01490057210813,403929
2016-04-12,117.09087545025704,118.3223449510783,113.5668589602976,114.82201149998934,114.82201149998934,452875
2016-04-13,115.49235209917673,119.29438301188705,110.8648860859106,114.95343958908904,114.95343958908904,290205
2016-04-14,113.60978907637173,119.22344786016875,111.6488816799296,115.19975514126108,115.19975514126108,190242
2016-04-15,114.66074806331311,118.08728463980832,111.73591002101492,114.93485183640396,114.93485183640396,397813
2016-04-18,117.69277258505,120.21741006647403,112.0641307859156,115.47922334958562,115.47922334958562,145431
2016-04-19,117.56980092565604,118.46331452012654,112.22616898076471,115.28227740514784,115.28227740514784,225245
2016-04-20,117.38048266312383,117.7688880845882,114.7639630850363,115.57009718999024,115.57009718999024,277397
2016-04-21,118.28075386523327,121.70842827198165,112.00292472358842,115.98262462146138,115.98262462146138,202943
2016-04-22,116.08379710131305,121.03880916451178,113.45900072312556,116.5959901631402,116.5959901631402,211725
2016-04-25,116.99225233465903,117.55818415854655,111.41386872435903,116.55297093818996,116.55297093818996,492616
2016-04-26,117.91155562681278,118.41197942777751,112.50554202056048,116.48232355222467,116.48232355222467,441973
2016-04-27,118.06223092112097,122.56857345908875,112.89780128445153,116.88334598986711,116.88334598986711,264434
2016-04-28,116.61238494727971,120.74670717395992,117.12126685389192,117.26734948969751,117.26734948969751,482020
2016-04-29,118.8300476402285,121.54693726463262,114.53388172507664,117.16372751992897,117.16372751992897,468199
2016-05-02,119.08297895459567,119.05796975056596,115.63543286639413,117.60224442557757,117.60224442557757,200522
2016-05-03,117.15290353802436,122.4881362819374,114.76661341841042,117.755534043413,117.755534043413,151163
2016-05-04,117.877759294426,119.56091397646402,113.09819366456131,117.94273965381998,117.94273965381998,496412
2016-05-05,120.20962993331923,118.42037992086844,115.71440966976404,118.34220243799898,118.34220243799898,140732
2016-05-06,118.59197665822599,120.07283555245736,114.44148465168074,118.87800905290023,118.87800905290023,179883
2016-05-09,118.56430878384,125.35001997090042,116.55081143162116,119.60793817020092,119.60793817020092,186574
2016-05-10,120.081689887351,121.52662551861442,113.41650845115093,119.26579188767079,119.26579188767079,319753
2016-05-11,121.5841280242776,122.27830101900548,116.10196084671725,119.79395310720403,119.79395310720403,180464
2016-05-12,118.44806860839904,124.84987120234241,120.26719319506637,120.62081302637499,120.62081302637499,258991
2016-05-13,121.82382531831878,125.28055407973511,118.75098496878267,121.08359959042714,121.08359959042714,180161
2016-05-16,120.37855501596562,123.94933269178709,117.81275162551151,121.75014644188317,121.75014644188317,333942
2016-05-17,123.07236044266863,125.41483144908942,116.74668315210761,122.60093674487094,122.60093674487094,411280
2016-05-18,121.92474820968566,123.79459356129473,117.8896750124883,123.08478987398729,123.08478987398729,340852
2016-05-19,124.03157074556056,125.22620364189731,122.39818559080763,123.86690156499435,123.86690156499435,294579
2016-05-20,123.28983787289944,126.7958843391369,120.80448716409767,124.37812806134058,124.37812806134058,450119
2016-05-23,125.8255014216161,127.00246239977602,123.77494472685164,124.9086357143935,124.9086357143935,124478
2016-05-24,124.56184456276009,128.77467463555604,121.01315220717723,125.65266465708103,125.65266465708103,344960
2016-05-25,124.6872751358535,130.61159200887525,121.55248858624583,126.37635485281709,126.37635485281709,339650
2016-05-26,124.86366320451229,132.07354440405908,124.45685217883741,126.3879395056579,126.3879395056579,377061
2016-05-27,126.29047983471273,129.54728942303444,123.487341240492,126.14503578738893,126.14503578738893,254827
2016-05-30,125.26906605354965,126.93443519386011,121.46251296245222,126.4341950981174,126.4341950981174,101483
2016-05-31,128.76957073367512,129.3299509651211,123.44583810786943,126.84928699647877,126.84928699647877,310585
2016-06-01,127.01423926866872,127.1390141867454,123.1715419031178,126.69385260948107,126.69385260948107,458968
2016-06-02,127.00419376616526,128.6575857839426,124.01109986158616,127.24996252289806,127.24996252289806,370204
2016-06-03,126.67281516188328,131.9277734993883,123.06667213333525,127.26607688110356,127.26607688110356,131322
2016-06-06,125.73997336114735,132.22012809951093,126.51252076635394,126.9565881766472,126.9565881766472,319607
2016-06-07,128.92611596673964,127.14533081622416,121.17687153209091,126.74929681114759,126.74929681114759,158989
2016-06-08,125.10985213410132,127.55220255412144,124.63945807383126,127.41458220171165,127.41458220171165,383357
2016-06-09,129.7062527709459,133.33505335942965,123.44280393040088,128.05489932391333,128.05489932391333,232049
2016-06-10,130.12435517755912,131.32306078909434,128.67981749312247,128.91076438151728,128.91076438151728,269916
2016-06-13,128.93785556436194,132.25600655062578,126.47306032799615,128.78448792661533,128.78448792661533,388062
2016-06-14,126.9522428012379,130.23196191091176,127.95333865229121,129.34253055106072,129.34253055106072,102699
2016-06-15,128.10513226237092,135.1975264375857,125.34055926910516,129.4388795474517,129.4388795474517,301012
2016-06-16,132.13572480714893,136.16595503620763,124.69276151147125,130.22223828277984,130.22223828277984,347659
2016-06-17,131.10019407686408,136.07755014558765,125.76949498902374,130.22848450352626,130.22848450352626,154413
2016-06-20,129.5949691460406,133.11920359573438,127.45989189951699,131.09211904244324,131.09211904244324,231444
2016-06-21,133.425778991177,133.71815762008174,127.18980516500429,130.861465359068,130.861465359068,497185
2016-06-22,128.65347597846784,136.46303350404665,126.20114831173318,130.98457943264359,130.98457943264359,394804
2016-06-23,129.77041079327302,136.39065817430793,125.29666867484173,130.61154626695574,130.61154626695574,448321
2016-06-24,129.69294327280676,132.36067218557312,130.21634590627374,131.22158552816322,131.22158552816322,300054
2016-06-27,131.78985026695423,134.20972922336162,127.44030430190429,131.42068448113116,131.42068448113116,377943
2016-06-28,129.72615286414901,133.5756142515525,126.45345010236073,131.87819548972615,131.87819548972615,229865
2016-06-29,135.21849665991505,137.4207611921786,132.47280950948587,132.57112552049657,132.57112552049657,101272
2016-06-30,133.24049553581344,133.31108438554315,127.76608425640909,132.30547493384398,132.30547493384398,422366
2016-07-01,134.2706725104474,136.92218453378416,130.53468469055437,132.15582985867698,132.15582985867698,165079
2016-07-04,134.6170610027861,132.5034601965754,131.88273138456208,132.26835763649981,132.26835763649981,173861
2016-07-05,131.67653894723674,134.61184443269244,131.9684383816936,132.93050747824742,132.93050747824742,458366
2016-07-06,133.80700959766332,139.85597469982818,132.31549945724356,133.58201569186707,133.58201569186707,262317
2016-07-07,132.79606889756835,138.55989170625432,130.00113622221036,134.5098904889543,134.5098904889543,454451
2016-07-08,134.05154817543217,137.10811595133,130.96366193323325,135.24918865678976,135.24918865678976,456211
2016-07-11,137.1665346478883,141.76895796218534,130.0544927622745,135.5411476251835,135.5411476251835,236411
2016-07-12,135.0443477479745,142.39569753262134,133.00057078938886,135.95922018843336,135.95922018843336,138129
2016-07-13,136.34017522910653,140.0044254659538,130.55027062795304,135.7228988398582,135.7228988398582,254957
2016-07-14,139.09884766055254,137.46954063211902,134.87452850208135,136.58014167314607,136.58014167314607,392090
2016-07-15,138.07389982302695,137.212997095636,134.68338025464902,136.45293934192674,136.45293934192674,152181
2016-07-18,137.73949040044585,136.86467773150304,135.89854642020254,136.72148064470142,136.72148064470142,204974
2016-07-19,138.5678089358692,137.4288216166273,136.45266816577893,136.57716234312045,136.57716234312045,139639
2016-07-20,136.66573723440786,142.68212881202058,134.6458133317149,136.7174846572625,136.7174846572625,469412
2016-07-21,136.90037445354287,137.02753858612206,135.32395624795444,136.91231176224255,136.91231176224255,125119
2016-07-22,139.23165582692639,139.8487526337399,135.24889870449255,137.07491137662157,137.07491137662157,469801
2016-07-25,140.54227737995916,137.95621965633404,132.519158798799,137.78916868167153,137.78916868167153,446473
2016-07-26,139.22482374072587,143.4138857609193,133.78517876245135,137.8379809013333,137.8379809013333,353507
2016-07-27,137.47443916975547,143.6079776657217,133.02659578716003,138.54127392055517,138.54127392055517,203816
2016-07-28,138.73274476728363,142.44266367656954,135.3279170340408,138.15488282164233,138.15488282164233,326854
