Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,81.06944654188813,84.34239189067715,77.67765278325948,80.67120197962427,80.67120197962427,142404
2016-01-04,79.96809494066736,85.20812317418653,80.52675597795589,81.2296091192672,81.2296091192672,114946
2016-01-05,79.46005355939545,81.3733447473441,78.6545812582066,80.79679397323265,80.79679397323265,217852
2016-01-06,81.55123357873683,81.23580133777644,78.53368706142273,80.21324397563542,80.21324397563542,212149
2016-01-07,79.63201222984183,81.45896870827102,76.51334682298655,79.95481344306074,79.95481344306074,361048
2016-01-08,80.07786546594986,80.17030668690569,78.18962409817426,79.70049913542941,79.70049913542941,438675
2016-01-11,78.7839662103068,82.48749084348856,76.59063815981635,80.38416703557904,80.38416703557904,232716
2016-01-12,79.41051648502507,82.17914462900166,80.59633372354132,81.00237886295169,81.00237886295169,226945
2016-01-13,82.17880111463758,84.87707223841628,79.72871589721083,81.5634323136121,81.5634323136121,168972
2016-01-14,81.33040183681953,83.15808934311588,80.14338683401253,81.35505029660317,81.35505029660317,201782
2016-01-15,81.23674267191598,82.81963094573481,80.48181578223691,80.96989361573085,80.96989361573085,291368
2016-01-18,82.34990003055081,84.4779668666023,78.80553526403588,81.69477165783738,81.69477165783738,430443
2016-01-19,81.10502538008168,83.48314157951715,78.18341050643184,81.17594579903833,81.17594579903833,446999
2016-01-20,80.2184832109776,83.4208214552141,78.27674315031544,80.68584444903884,80.68584444903884,254588
2016-01-21,81.28382347211148,80.79951926392087,78.7261364094607,80.70159463513536,80.70159463513536,315511
2016-01-22,79.97882038900195,83.3546975210348,80.72447361033208,81.526530578583,81.526530578583,272144
2016-01-25,82.10532668188736,83.78347846802082,77.05264980538163,80.82804202182712,80.82804202182712,101323
2016-01-26,81.17230147679628,82.2022901565148,76.94840568162194,80.29225172938916,80.29225172938916,428459
2016-01-27,79.88047281497983,84.64016348443643,80.54115560731044,81.16128777383732,81.16128777383732,196445
2016-01-28,80.3192898550917,82.67696026127558,79.04144770500466,81.74850354821976,81.74850354821976,339984
2016-01-29,82.02670460462184,85.23066383921754,78.8157219502086,82.50285797030433,82.50285797030433,444522
2016-02-01,80.27477709467311,82.11448903755611,78.36461619908845,81.77350140928736,81.77350140928736,199858
2016-02-02,82.5323200819799,81.58842659455948,81.27875538976807,81.38740045636317,81.38740045636317,140324
2016-02-03,82.3025983321304,84.67175911098715,80.21082230792183,82.1823833085517,82.1823833085517,475894
2016-02-04,81.20082372389884,85.13133584832478,81.79677790493398,82.70622418716458,82.70622418716458,308522
2016-02-05,83.08113743223839,86.36812580838696,82.94745792843204,83.18085104445277,83.18085104445277,268153
2016-02-08,84.8565370490653,88.10024342442532,81.25957254483728,84.00601804386643,84.00601804386643,404518
2016-02-09,83.21117785759323,85.09156665325408,82.6739230701954,83.36976584494744,83.36976584494744,232358
2016-02-10,82.87943704263553,86.47062857872595,78.75877411331723,82.63131430496703,82.63131430496703,453296
2016-02-11,81.19029065032964,83.99913897605708,78.75085302103895,82.81224133142463,82.81224133142463,128013
2016-02-12,83.62931890396476,85.94991858750889,79.63445149038108,82.9606960061528,82.9606960061528,259506
2016-02-15,81.09566252141653,83.7402212250663,80.70113769189447,82.41549421280615,82.41549421280615,128756
2016-02-16,82.55866327839502,84.79354715138074,80.19646694635816,82.62969042693993,82.62969042693993,230041
2016-02-17,84.49194500744377,83.73966438277014,79.43394645323366,83.38508233995938,83.38508233995938,174746
2016-02-18,83.51090316689088,86.27034888371662,80.81690276738284,83.36794531974058,83.36794531974058,247638
2016-02-19,84.67987358785668,87.54649441951561,81.65798771902668,83.6224677668893,83.6224677668893,201801
2016-02-22,85.35124856446627,84.37039566763619,82.24819171869936,84.03399101792132,84.03399101792132,480066
2016-02-23,85.69703832461913,88.07333704015508,80.76494826033039,84.49975208151209,84.49975208151209,230426
2016-02-24,82.81853294393818,87.21789003552718,82.62815355368204,83.94700114226197,83.94700114226197,182508
2016-02-25,84.28459751670526,85.01953953830686,81.21007103107303,83.31392183985571,83.31392183985571,414504
2016-02-26,85.28730958159414,85.44633715501182,81.92709485852666,83.84971665401505,83.84971665401505,269490
2016-02-29,84.1995983946417,83.81626567071109,81.62991297715406,83.559176377215,83.559176377215,490646
2016-03-01,75.19203795500965,75.73117159570998,75.04303851312473,75.20325873949349,75.20325873949349,239743
2016-03-02,67.51158809335293,68.90997151320497,67.59521901747286,67.68293286554415,67.68293286554415,414859
2016-03-03,60.07337248206224,62.05920439004882,59.23644670930174,60.914639578989735,60.914639578989735,126562
2016-03-04,54.15649613982459,56.00623557662711,52.87649529998793,54.82317562109076,54.82317562109076,394218
2016-03-07,55.60067231180821,56.787863584708894,53.709290955597794,55.047396822754756,55.047396822754756,255235
2016-03-08,55.11834340320746,57.33927729237839,52.42028866606308,54.85839343849092,54.85839343849092,434400
2016-03-09,55.49362808092562,55.72381092178357,53.71911053172619,54.40631793278323,54.40631793278323,231356
2016-03-10,55.88220080499605,57.5598534199675,53.49532522959496,54.90267715989605,54.90267715989605,174233
2016-03-11,55.66141965486298,57.79532168701652,53.82345805894652,55.44774594740983,55.44774594740983,118657
2016-03-14,55.09385957412994,55.8352659728513,53.546429948117016,55.77946515814682,55.77946515814682,174278
2016-03-15,54.76329871730469,57.76418813029624,53.838752651093664,55.31276945643372,55.31276945643372,436277
2016-03-16,55.019342232017756,56.11052669366791,53.59966213300761,55.26955397236843,55.26955397236843,372632
2016-03-17,54.59563199294088,58.03197635564627,52.97058560510584,55.38943368138965,55.38943368138965,416226
2016-03-18,54.80001281358133,55.344642267560424,54.61302530933957,55.24752081502311,55.24752081502311,144407
2016-03-21,56.272230070173194,57.11803593344311,53.359677143444856,55.8124641484807,55.8124641484807,405050
2016-03-22,55.27572706423332,55.86077620472853,53.173377009841225,55.84453302556135,55.84453302556135,147264
2016-03-23,56.949561632730145,56.78355206089975,55.628090667679025,56.085636778616596,56.085636778616596,390839
2016-03-24,56.972823157455814,56.582900194000615,55.65643866573938,56.25090418395703,56.25090418395703,349364
2016-03-25,55.865908512793276,57.81377050488076,54.9631355565128,56.12669513735542,56.12669513735542,267425
2016-03-28,55.71855529419743,57.694606361455186,54.9228411098208,56.34001520729212,56.34001520729212,339483
2016-03-29,56.37166049504913,58.86117719699961,53.489844493551885,56.102366044265246,56.102366044265246,398912
2016-03-30,55.088756041909434,57.30359068926268,54.675169064391,55.98139666077412,55.98139666077412,382269
2016-03-31,56.17326701923722,57.450961469544694,54.697223006580906,55.57000180859661,55.57000180859661,331916
2016-04-01,56.53337482748869,56.30173984026857,54.44460180051975,55.92941757358482,55.92941757358482,340415
2016-04-04,55.59198336210994,57.82335720282894,55.62580058712206,56.03955456173561,56.03955456173561,172308
2016-04-05,55.88728000742574,57.44131353869103,54.592275682024685,55.846476104882434,55.846476104882434,301539
2016-04-06,56.092296594039965,57.55300099261442,53.07972962610352,55.58086260149676,55.58086260149676,225313
2016-04-07,54.36314112098829,55.46909654332096,53.48725810669157,55.17162243936153,55.17162243936153,324148
2016-04-08,54.23276051130412,55.511795006900876,53.27438773286262,54.998567055291986,54.998567055291986,450460
2016-04-11,54.93239493470325,55.96985400471046,53.69101841606406,55.047510706058254,55.047510706058254,335106
2016-04-12,55.92618103902241,56.76551597369838,53.97625144302032,55.42042020112376,55.42042020112376,249814
2016-04-13,56.44243669107295,58.47044300716378,53.66866719902096,55.79727438398648,55.79727438398648,438051
2016-04-14,55.452356903057385,58.24275031783963,55.5465691722778,55.75266749221891,55.75266749221891,227509
2016-04-15,56.33290668017622,57.539221190061205,55.265872648436606,56.161685856308324,56.161685856308324,371926
2016-04-18,56.25333643229464,56.48609830895118,54.55861738900887,56.32319794899533,56.32319794899533,296830
2016-04-19,56.51644851945357,57.24531086132251,55.807293561497396,55.885844678898046,55.885844678898046,403540
2016-04-20,56.72847684181286,57.467725070568626,53.73098822529549,56.45343850545701,56.45343850545701,485034
2016-04-21,56.233773363761024,59.1379750069149,54.99023202824764,56.59555191759298,56.59555191759298,427094
2016-04-22,56.220647861072244,59.3028413686106,55.36230065613009,57.076952802605796,57.076952802605796,362509
2016-04-25,57.51515101374352,60.25142782969974,56.25407135409324,57.69400456873385,57.69400456873385,323960
2016-04-26,57.27331783579062,59.80664517235585,56.12448803328197,57.48604918687375,57.48604918687375,142246
2016-04-27,57.41960529306781,60.29583201650864,57.181169299414044,57.84750123773055,57.84750123773055,136883
2016-04-28,56.81557950921601,59.22849674836766,55.532126557563416,57.935675113254156,57.935675113254156,101763
2016-04-29,57.615213330844036,59.80075291150525,56.43989862285299,58.434587698070516,58.434587698070516,365614
2016-05-02,57.91517664682143,60.98203858932311,57.330722832843406,58.34098401339979,58.34098401339979,174264
2016-05-03,57.67343543997385,58.505865844147756,57.63294190511228,58.17315991362862,58.17315991362862,421309
2016-05-04,58.28665351341915,58.53196391023656,57.06389720555357,58.20566729687826,58.20566729687826,103001
2016-05-05,58.99345702477684,60.6278065777443,57.30770837033638,58.62738381165197,58.62738381165197,102620
2016-05-06,60.34983139204097,60.40705773835206,58.278342945872986,59.21266758481727,59.21266758481727,424550
2016-05-09,58.953812088699195,59.61530847448956,59.377581884139424,59.38246527180703,59.38246527180703,360881
2016-05-10,58.58660788909174,61.424678712387674,56.49203754291653,59.27449014164514,59.27449014164514,162990
2016-05-11,58.38747567633228,62.16222006497294,57.545100133370745,59.28388882801087,59.28388882801087,124483
2016-05-12,60.46222568610118,59.991637556381214,58.12911435018213,59.91654755448764,59.91654755448764,375541
2016-05-13,59.219775647034766,60.37578792797606,59.63955843288946,60.09091925534006,60.09091925534006,193429
2016-05-16,60.43358341341401,60.701929776713534,59.7297775031641,60.68360495587907,60.68360495587907,329484
2016-05-17,61.10741592919687,62.22279755317904,60.00846775395965,61.07612821702418,61.07612821702418,446749
2016-05-18,59.936532952754725,63.87942175690808,59.082360119107754,61.07802408085173,61.07802408085173,327101
2016-05-19,61.794822144994995,63.16087295740338,60.645127126934206,61.08280059854257,61.08280059854257,234108
2016-05-20,60.22096402289635,63.36909237892285,58.99473294432155,61.1084629963888,61.1084629963888,215067
2016-05-23,61.81961225939825,62.50033223312775,60.622949688705724,60.68425861668673,60.68425861668673,287410
2016-05-24,59.629943677779586,62.2908812026416,57.9406517092124,60.82776932783439,60.82776932783439,384091
2016-05-25,60.633226013081796,61.20209406821355,60.14058602979067,60.32170450266669,60.32170450266669,481871
2016-05-26,61.282188024051514,62.08259909279424,60.39693678789212,60.927917325366856,60.927917325366856,105744
2016-05-27,59.48714969293064,63.02813716977629,58.53425750196304,60.65876330678499,60.65876330678499,214073
2016-05-30,60.049567655460876,60.61284609146148,58.771580720586904,60.2415311361939,60.2415311361939,154392
2016-05-31,59.45000776956676,62.435086875329944,59.947742026576826,60.24904238323392,60.24904238323392,178542
2016-06-01,61.108692651463855,61.32991782269665,58.426848752888404,60.27522358351145,60.27522358351145,372256
